106	Guatemala	          63.20
107	Macedonia	          63.10
108	Turkey	          63.00
109	Tonga	          62.50
110	Sao Tome and Principe	          62.40
111	Poland	          62.30
112	Croatia	          62.20
113	Samoa	          62.20
114	Mexico	          62.10
115	Senegal	          61.90
116	Dominican Republic	          61.90
117	Tunisia	          61.50
118	Angola	          61.40
119	Venezuela	          61.10
120	Kenya	          61.00
121	Algeria	          60.90
122	Nauru	          60.80
123	Paraguay	          60.80
124	San Marino	          60.70
125	Honduras	          60.50
126	Albania	          60.50
127	Russia	          60.10
128	Slovakia	          59.80
129	Azerbaijan	          59.50
130	Romania	          59.50
131	Chile	          59.50
132	Gambia, The	          59.50
133	El Salvador	          59.40
134	Somalia	          59.30
135	Argentina	          59.10
136	Belize	          59.00
137	Trinidad and Tobago	          58.80
138	Lesotho	          58.70
139	Czech Republic	          58.60
140	Namibia	          58.40
141	Peru	          58.40
142	Sri Lanka	          57.90
143	Libya	          57.90
144	Eritrea	          57.80
145	Benin	          57.70
146	Korea, South	          57.50
147	Kuwait	          57.50
148	Ecuador	          57.50
149	Solomon Islands	          57.40
150	Philippines	          57.00
151	Kazakhstan	          56.90
152	Ukraine	          56.80
153	Nicaragua	          56.70
154	Syria	          56.60
155	Central African Republic	          56.40
156	Timor-Leste	          56.30
157	Guinea-Bissau	          56.30
158	Tuvalu	          56.20
159	United Arab Emirates	          56.10
160	Norway	          55.70
161	Madagascar	          55.20
162	Colombia	          55.10
163	Faroe Islands	          55.00
164	Liechtenstein	          55.00
165	Zimbabwe	          54.60
166	Pakistan	          54.40
167	Afghanistan	          54.40
168	Bangladesh	          54.10
169	Tajikistan	          53.90
170	Gabon	          53.70
171	Malawi	          53.50
172	Rwanda	          52.90
173	Suriname	          52.90
174	Morocco	          52.60
175	Kyrgyzstan	          52.50
176	Thailand	          52.40
177	Bolivia	          52.10
178	Puerto Rico	          51.60
179	Yemen	          51.50
180	Chad	          51.00
181	Bahrain	          50.70
182	Iran	          50.60
183	Oman	          50.40
184	Botswana	          50.20
185	Comoros	          50.00
186	Uganda	          49.90
187	Niue	          49.50
188	Cote d'Ivoire	          49.40
189	Cameroon	          49.30
190	Bahrain	          48.90
191	Tanzania	          48.70
192	Guinea	          48.50
193	Oman	          48.10
194	Ghana	          47.90
195	Egypt	          47.90
196	Puerto Rico	          47.80
197	Burundi	          47.70
198	Korea, North	          47.50
199	Swaziland	          47.00
200	Malaysia	          46.80
201	Nepal	          46.60
202	Ethiopia	          46.60
203	Indonesia	          46.50
204	Zambia	          46.30
205	Belarus	          46.20
206	Togo	          45.70
207	China	          45.30
208	Uzbekistan	          45.10
209	Guyana	          44.90
210	Mauritania	          44.80
211	Swaziland	          44.80
212	Belarus	          44.60
213	China	          44.60
214	Botswana	          43.70
215	Mozambique	          43.60
216	Sierra Leone	          43.20
217	Niger	          43.20
218	United Arab Emirates	          43.10
219	Nigeria	          43.00
220	Sudan	          43.00
221	Mongolia	          42.70
222	Mongolia	          42.70
223	Kuwait	          42.30
224	Burkina Faso	          42.20
225	Chad	          42.00
226	Gabon	          42.00
227	Burma	          41.80
228	Norway	          41.50
229	Malaysia	          41.20
230	Cambodia	          41.00
231	Armenia	          40.80
232	Trinidad and Tobago	          40.80
233	Vietnam	          40.70
234	Yemen	          40.60
235	Libya	          40.10
236	Comoros	          40.00
237	Armenia	          40.00
238	Western Sahara	          40.00
239	Laos	          40.00
240	Korea, South	          39.80
241	Mali	          39.70
242	Czech Republic	          39.60
243	Niger	          39.60
244	San Marino	          39.20
245	Mauritania	          39.10
246	Thailand	          39.00
247	Ethiopia	          38.80
248	Burma	          38.80
249	Guinea	          38.70
250	Papua New Guinea	          38.50
251	Iran	          38.40
252	Congo, Democratic Republic of the	          38.40
253	Bolivia	          38.30
254	Colombia	          38.10
255	Nepal	          38.10
256	Indonesia	          38.10
257	Kazakhstan	          37.90
258	Vietnam	          37.70
259	Bhutan	          37.60
260	Egypt	          37.40
261	Sierra Leone	          37.40
262	Chile	          37.00
263	Liechtenstein	          37.00
264	Mali	          36.90
265	Suriname	          36.60
266	Uzbekistan	          36.40
267	Slovakia	          36.40
268	Ecuador	          36.10
269	Russia	          36.00
270	Benin	          35.90
271	Congo, Democratic Republic of the	          35.70
272	Venezuela	          35.30
273	Guyana	          34.80
274	Azerbaijan	          34.70
275	Cambodia	          34.70
276	Lesotho	          34.60
277	Burkina Faso	          34.40
278	Namibia	          34.30
279	Poland	          34.20
280	Mexico	          34.20
281	Bhutan	          34.20
282	Laos	          34.00
283	Peru	          33.90
284	Papua New Guinea	          33.60
285	Zambia	          33.50
286	Somalia	          33.50
287	Solomon Islands	          33.40
288	Aruba	          33.30
289	Rwanda	          33.30
290	Croatia	          33.10
291	Nauru	          33.00
292	Togo	          33.00
293	Romania	          33.00
294	Ukraine	          32.80
295	Morocco	          32.80
296	South Africa	          32.10
297	Sudan	          32.00
298	Dominican Republic	          31.90
299	Mozambique	          31.80
300	Israel	          31.40
301	Bulgaria	          31.20
302	Burundi	          31.10
303	Philippines	          31.10
304	Saudi Arabia	          31.10
305	Nigeria	          30.90
306	Cameroon	          30.90
307	Jordan	          30.90
308	Guinea-Bissau	          30.70
309	Argentina	          30.60
310	Eritrea	          30.60
311	Estonia	          30.20
312	Algeria	          30.20
313	Sri Lanka	          30.10
314	El Salvador	          30.00
315	Jamaica	          29.90
316	Taiwan	          29.70
317	Malawi	          29.60
318	Tunisia	          29.60
319	Austria	          29.40
320	Korea, North	          29.40
321	Greenland	          29.00
322	Ireland	          29.00
323	Faroe Islands	          29.00
324	Cote d'Ivoire	          28.80
325	Central African Republic	          28.80
326	Samoa	          28.60
327	Bangladesh	          28.60
328	Canada	          28.60
329	Anguilla	          28.50
330	Angola	          28.40
331	Lithuania	          28.40
332	Madagascar	          28.30
333	New Caledonia	          28.30
334	Turkey	          28.10
335	Germany	          28.10
336	Papua New Guinea	          27.90
337	Switzerland	          27.70
338	Brunei	          27.70
339	Cayman Islands	          27.60
340	Slovenia	          27.60
341	Japan	          27.50
342	Ghana	          27.40
343	Brazil	          27.40
344	Kyrgyzstan	          27.30
345	Sweden	          27.30
346	Macedonia	          27.30
347	Hungary	          27.20
348	Tuvalu	          27.20
349	Finland	          27.10
350	Tanzania	          27.10
351	Niue	          26.90
352	Singapore	          26.80
353	Honduras	          26.70
354	Australia	          26.60
355	Latvia	          26.30
356	Bosnia and Herzegovina	          26.20
357	Uganda	          26.10
358	Laos	          26.00
359	Nigeria	          26.00
360	Congo, Democratic Republic of the	          25.90
361	Nicaragua	          25.80
362	Timor-Leste	          25.60
363	Afghanistan	          25.60
364	Pakistan	          25.50
365	Syria	          25.30
366	Iraq	          25.10
367	Zimbabwe	          25.10
368	Haiti	          25.00
369	Sudan	          25.00
370	Ghana	          24.60
371	European Union	          24.60
372	Mozambique	          24.60
373	New Zealand	          24.60
374	Congo, Republic of the	          24.50
375	Turkmenistan	          24.40
376	Iceland	          24.40
377	Cambodia	          24.30
378	Kiribati	          24.30
379	Spain	          24.20
380	Kenya	          24.20
381	Netherlands	          24.10
382	Tanzania	          24.10
383	Uganda	          23.90
384	Italy	          23.90
385	Guatemala	          23.80
386	Sao Tome and Principe	          23.70
387	Georgia	          23.70
388	Niue	          23.50
389	Mauritius	          23.50
390	Burkina Faso	          23.40
391	Mali	          23.40
392	Tajikistan	          23.30
393	Montserrat	          23.20
394	Korea, North	          23.10
395	Tajikistan	          22.80
396	Senegal	          22.70
397	Kosovo	          22.60
398	Portugal	          22.60
399	Belgium	          22.30
400	Cuba	          22.30
401	Gambia, The	          22.30
402	Denmark	          22.10
403	Qatar	          22.10
404	Cote d'Ivoire	          21.80
405	Vietnam	          21.50
406	Uruguay	          21.50
407	Togo	          21.40
408	Burundi	          21.30
409	Costa Rica	          21.10
410	United Kingdom	          21.10
411	Tonga	          20.90
412	Turks and Caicos Islands	          20.80
413	Vanuatu	          20.60
414	Albania	          20.40
415	Zimbabwe	          20.30
416	Guyana	          20.30
417	Zambia	          20.20
418	Kyrgyzstan	          20.20
419	Pakistan	          20.10
420	Palau	          20.00
421	Moldova	          20.00
422	Afghanistan	          20.00
423	French Polynesia	          20.00
424	Saint Vincent and the Grenadines	          19.90
425	Cameroon	          19.80
426	Paraguay	          19.80
427	Fiji	          19.70
428	Lebanon	          19.70
429	Antigua and Barbuda	          19.60
430	Paraguay	          19.40
431	Belize	          19.40
432	Sierra Leone	          19.30
433	Burma	          19.30
434	Armenia	          19.20
435	Albania	          19.10
436	United States	          19.10
437	Virgin Islands	          19.00
438	Serbia	          18.60
439	Seychelles	          18.50
440	Uzbekistan	          18.50
441	Sint Maarten	          18.30
442	France	          18.30
443	Gambia, The	          18.30
444	Timor-Leste	          18.10
445	Syria	          18.10
446	India	          18.00
447	Liberia	          17.70
448	Nicaragua	          17.50
449	Bangladesh	          17.30
450	Malta	          17.20
451	Niger	          17.10
452	India	          17.00
453	Saint Lucia	          17.00
454	Maldives	          17.00
455	Malawi	          16.90
456	Djibouti	          16.90
457	Panama	          16.80
458	Cyprus	          16.70
459	Tuvalu	          16.60
460	Tonga	          16.60
461	Madagascar	          16.50
462	Saint Kitts and Nevis	          16.40
463	Moldova	          16.20
464	Mauritania	          16.10
465	Faroe Islands	          16.00
466	Greece	          16.00
467	Cape Verde	          15.80
468	Curacao	          15.50
469	Indonesia	          15.40
470	Nepal	          15.30
471	Senegal	          15.30
472	Bhutan	          15.10
473	Saint Martin	          15.00
474	Saint Pierre and Miquelon	          15.00
475	Central African Republic	          14.90
476	Dominica	          14.90
477	Kenya	          14.80
478	Morocco	          14.70
479	Egypt	          14.70
480	Mongolia	          14.60
481	Ethiopia	          14.60
482	Marshall Islands	          14.30
483	Andorra	          14.00
484	Micronesia, Federated States of	          14.00
485	Sao Tome and Principe	          13.90
486	Marshall Islands	          13.90
487	Rwanda	          13.90
488	Barbados	          13.60
489	Luxembourg	          13.60
490	Dominica	          13.40
491	Guinea-Bissau	          13.10
492	Guatemala	          13.00
493	Kosovo	          12.90
494	Guinea	          12.80
495	Honduras	          12.80
496	Cook Islands	          12.70
497	Grenada	          12.60
498	West Bank	          12.50
499	Sri Lanka	          12.00
500	Micronesia, Federated States of	          12.00
501	Philippines	          11.90
502	Malaysia	          11.90
503	Vanuatu	          11.70
504	British Virgin Islands	          11.70
505	Eritrea	          11.60
506	Montenegro	          11.30
507	Isle of Man	          11.00
508	Iran	          11.00
509	Fiji	          11.00
510	Serbia	          10.60
511	El Salvador	          10.50
512	Suriname	          10.40
513	Ukraine	          10.40
514	Argentina	          10.30
515	Angola	          10.20
516	China	          10.10
517	Comoros	          10.00
518	Monaco	          10.00
519	Guernsey	          10.00
520	Belize	           9.70
521	Macedonia	           9.60
522	Bolivia	           9.60
523	Solomon Islands	           9.30
524	Samoa	           9.20
525	Belarus	           9.20
526	Uruguay	           9.10
527	Haiti	           9.00
528	Tunisia	           8.90
529	Turkey	           8.90
530	Algeria	           8.90
531	Iraq	           8.70
532	Thailand	           8.60
533	Georgia	           8.30
534	Swaziland	           8.20
535	Bosnia and Herzegovina	           8.20
536	Cape Verde	           8.10
537	Liechtenstein	           8.00
538	Kiribati	           7.90
539	Yemen	           7.90
540	Peru	           7.80
541	Turkmenistan	           7.60
542	Romania	           7.50
543	Namibia	           7.30
544	Somalia	           7.20
545	Bahamas, The	           7.10
546	Chad	           7.00
547	Hong Kong	           7.00
548	Bermuda	           7.00
549	Colombia	           6.80
550	Lesotho	           6.70
551	Jamaica	           6.50
552	Macau	           6.40
553	Ecuador	           6.40
554	Benin	           6.40
555	Saint Vincent and the Grenadines	           6.40
556	West Bank	           6.20
557	Costa Rica	           6.20
558	Dominican Republic	           6.10
559	Nauru	           6.10
560	Equatorial Guinea	           6.00
561	Andorra	           6.00
562	Azerbaijan	           5.70
563	Bulgaria	           5.60
564	Grenada	           5.40
565	Liberia	           5.40
566	Brazil	           5.40
567	Iceland	           5.30
568	Kazakhstan	           5.20
569	Cook Islands	           5.10
570	New Zealand	           4.80
571	Croatia	           4.70
572	Lebanon	           4.60
573	Mauritius	           4.50
574	Hungary	           4.50
575	Jordan	           4.50
576	Latvia	           4.40
577	Gabon	           4.20
578	Congo, Republic of the	           4.20
579	Australia	           4.00
580	Greenland	           4.00
581	Russia	           3.90
582	Panama	           3.80
583	Greece	           3.80
584	Slovakia	           3.80
585	Cuba	           3.80
586	Mexico	           3.70
587	Venezuela	           3.70
588	Estonia	           3.70
589	Chile	           3.50
590	Equatorial Guinea	           3.50
591	Poland	           3.50
592	Spain	           3.30
593	Finland	           3.30
594	Northern Mariana Islands	           3.30
595	Lithuania	           3.30
596	Palau	           3.20
597	Barbados	           3.10
598	French Polynesia	           3.10
599	Djibouti	           3.10
600	Maldives	           3.00
601	Guernsey	           3.00
602	Netherlands	           2.80
603	Korea, South	           2.70
604	Norway	           2.70
605	Saint Lucia	           2.70
606	Slovenia	           2.70
607	Portugal	           2.60
608	Israel	           2.50
609	Cyprus	           2.40
610	South Africa	           2.40
611	Anguilla	           2.20
612	New Caledonia	           2.10
613	Bahamas, The	           2.10
614	Botswana	           2.10
615	Antigua and Barbuda	           2.10
616	Jersey	           2.00
617	Jersey	           2.00
618	Saudi Arabia	           2.00
619	Seychelles	           2.00
620	Libya	           2.00
621	Italy	           2.00
622	Saint Pierre and Miquelon	           2.00
623	Ireland	           2.00
624	France	           1.90
625	Malta	           1.90
626	Canada	           1.80
627	Czech Republic	           1.80
628	European Union	           1.80
629	Sweden	           1.80
630	Taiwan	           1.70
631	Montserrat	           1.60
632	Oman	           1.50
633	Saint Kitts and Nevis	           1.50
634	Austria	           1.50
635	Switzerland	           1.30
636	Denmark	           1.30
637	Japan	           1.20
638	United States	           1.20
639	British Virgin Islands	           1.00
640	Isle of Man	           1.00
641	Turks and Caicos Islands	           1.00
642	Virgin Islands	           1.00
643	Saint Martin	           1.00
644	United Arab Emirates	           0.80
645	Montenegro	           0.80
646	Germany	           0.80
647	Bermuda	           0.70
648	Belgium	           0.70
649	United Kingdom	           0.70
650	Curacao	           0.70
651	Brunei	           0.60
652	Puerto Rico	           0.50
653	Sint Maarten	           0.40
654	Luxembourg	           0.40
655	Bahrain	           0.40
656	Aruba	           0.40
657	Trinidad and Tobago	           0.30
658	Cayman Islands	           0.20
659	Kuwait	           0.20
660	San Marino	           0.10
661	Qatar	           0.10
662	Gibraltar	           0.00
663	Gibraltar	           0.00
664	Singapore	           0.00
665	Macau	           0.00
666	Monaco	           0.00
667	Hong Kong	           0.00

