211	Saint Vincent and the Grenadines	          -0.31
212	Guyana	          -0.33
213	Georgia	          -0.33
214	Micronesia, Federated States of	          -0.34
215	Lebanon	          -0.38
216	South Africa	          -0.41
217	American Samoa	          -0.44
218	Puerto Rico	          -0.44
219	Serbia	          -0.46
220	Virgin Islands	          -0.50
221	Latvia	          -0.60
222	Ukraine	          -0.63
223	Montenegro	          -0.63
224	Estonia	          -0.65
225	Bulgaria	          -0.80
226	Syria	          -0.80
227	Northern Mariana Islands	          -0.96
228	Jordan	          -0.97
229	Saint Pierre and Miquelon	          -0.98
230	Moldova	          -1.01
231	Cook Islands	          -3.14

